team_id,team_name,team_color,flag_code,player_p,name_p,pos_p,role_p,player_q,name_q,pos_q,role_q,minutes_together,n_interactions,joi,joi90,jdi,jdi90,goals_together,assists_together,assists_pq,assists_qp
370,Switzerland,#ffffff,ch,8011,Haris Seferovic,CF,FWD,13881,Ardon Jashari,DM,MID,5.7,1.0,0.9432888089518012,14.894033825554754,-0.006396363962066861,-0.10099522045368726,0,0,0,0
382,Saudi Arabia,#006600,sa,13998,Salem Al-Dawsari,LM,MID,14002,Hattan Bahebri,RW,MID,12.633333333333333,2.0,0.9043602040461349,6.4426716383233895,-0.002702769105178573,-0.019254555630559757,1,1,0,1
379,Cameroon,#006633,cm,13875,Vincent Aboubakar,CF,FWD,13878,Jerome Mbekeli,LW,MID,15.016666666666667,1.0,0.9014708027789036,5.402821681471786,-0.0028311934313703675,-0.016968306913873455,1,1,0,1
372,Senegal,#ffffff,sn,2144,Iliman Ndiaye,AM,FWD,3996,Bamba Dieng,CF,FWD,22.033333333333335,1.0,0.8731339211325237,3.5665076960027444,-0.010263579521428786,-0.04192384978495873,1,1,1,0
380,Canada,#000000,ca,1267,Lucas Cavallini,CF,FWD,6916,Junior Hoilett,LW,MID,24.283333333333335,1.0,0.9523211420294565,3.529536147535391,-0.0017033224337775828,-0.006312931463554527,0,0,0,0
362,Belgium,#ff0000,be,215,Youri Tielemans,CM,MID,455,Leandro Trossard,LW,MID,21.283333333333335,2.0,0.7953372918504736,3.3632117274804676,-0.015904583519551544,-0.06725509084226965,0,0,0,0
375,Serbia,#ffffff,rs,1991,Aleksandar Mitrovic,CF,FWD,12642,Ivan Ilić,CM,MID,26.516666666666666,1.0,0.9492354410360181,3.2217921945911367,0.0012497612997925379,0.004241804537322253,0,0,0,0
385,Costa Rica,#ff0000,cr,13783,Bryan Ruiz,AM,FWD,13790,Brandon Aguilera,AM,FWD,26.683333333333334,1.0,0.9488875295986139,3.200495102955974,-0.0327108890390626,-0.11033029407304062,0,0,0,0
373,Iran,#ffffff,ir,7441,Sardar Azmoun,CF,FWD,13983,Mehdi Torabi,LW,MID,26.35,2.0,0.8951482527424324,3.057432362308118,-0.016894467577822734,-0.05770406383317062,0,0,0,0
386,Australia,#003333,au,13811,Nathaniel Atkinson,RB,DEF,13822,Jason Cummings,CF,FWD,28.733333333333334,1.0,0.9542875663443967,2.9890677832133075,-0.019773597704938202,-0.06193586288089692,0,0,0,0
57,Japan,#3399ff,jp,55,Takumi Minamino,LW,MID,9981,Ritsu Doan,RW,MID,24.25,2.0,0.7754763378117884,2.8780565114664314,0.0007484141579162315,0.002777619555153024,1,0,0,0
58,Mexico,#006600,mx,252,Raúl Jiménez,CF,FWD,1384,Hector Herrera,CM,MID,31.116666666666667,3.0,0.9820145889111348,2.8403207177933196,-0.007621646567721741,-0.02204439821408538,0,0,0,0
58,Mexico,#006600,mx,252,Raúl Jiménez,CF,FWD,1452,Nestor Araujo,RCB,DEF,31.116666666666667,4.0,0.9658487008054962,2.7935634624261807,-0.002212494759037412,-0.006399288537119456,0,0,0,0
364,Argentina,#6633cc,ar,3856,Leandro Paredes,DM,MID,8138,Lautaro Martinez,CF,FWD,84.66666666666667,9.0,2.5506512027866495,2.7113221446944697,-0.006421720766500494,-0.006826238610059579,0,0,0,0
376,Poland,#ffffff,pl,4625,Robert Lewandowski,CF,FWD,13852,Damian Szymanski,CM,MID,34.31666666666667,1.0,0.9576664209312384,2.511606932019761,-0.006458440726862911,-0.016938115553695832,0,0,0,0
381,Ecuador,#003366,ec,3734,Félix Torres,RCB,DEF,13939,Djorkaeff Reasco,CF,FWD,33.71666666666667,1.0,0.8909073989289342,2.378101806335267,0.005176378465391474,0.013817322646126524,0,0,0,0
361,Brazil,#3399ff,br,162,Gabriel Martinelli,LW,MID,13830,Pedro,CF,FWD,36.516666666666666,3.0,0.9297146190375231,2.2914007041545523,0.018493370090693854,0.04557927817879818,0,0,0,0
386,Australia,#003333,au,449,Aaron Mooy,CM,MID,13822,Jason Cummings,CF,FWD,41.516666666666666,3.0,0.9724415084517343,2.1080626839178507,-0.021396341470733805,-0.04638307665273487,0,0,0,0
368,Germany,#ffffff,de,1937,Kai Havertz,AM,FWD,9963,Niclas Fullkrug,CF,FWD,34.166666666666664,2.0,0.7918625452473558,2.08588182650523,-0.01548775260880617,-0.04079700687197723,2,1,0,1
370,Switzerland,#ffffff,ch,8011,Haris Seferovic,CF,FWD,8328,Remo Freuler,CM,MID,45.56666666666666,2.0,0.9704553943946804,1.9167736392579644,-0.003704522127574598,-0.007316905445831321,0,0,0,0
372,Senegal,#ffffff,sn,3996,Bamba Dieng,CF,FWD,13228,Youssouf Sabaly,RB,DEF,122.38333333333333,6.0,2.5909088769141047,1.9053394982072949,0.0061165312973833355,0.004498061964574427,0,0,0,0
366,Netherlands,#ff9933,nl,84,Steven Bergwijn,CF,FWD,3861,Xavi Simons,AM,FWD,14.25,5.0,0.2885431399446511,1.8223777259662175,-0.006967755014353524,-0.04400687377486437,0,0,0,0
366,Netherlands,#ff9933,nl,5009,Wout Weghorst,CF,FWD,8034,Steven Berghuis,AM,FWD,43.099999999999994,4.0,0.866868594007952,1.8101664376036124,-0.011481689373075412,-0.02397568546581873,1,1,0,1
51,United States,#0066cc,us,328,DeAndre Yedlin,RB,DEF,12183,Haji Wright,CF,FWD,48.2,3.0,0.9548111269326863,1.7828423531938127,0.016829462482547988,0.03142430754002736,1,0,0,0
50,England,#ffffff,gb-eng,311,Callum Wilson,CF,FWD,371,Jack Grealish,LW,MID,47.03333333333333,1.0,0.914240286409218,1.7494321568425857,-0.02549446125884732,-0.04878458213953775,1,1,1,0
380,Canada,#000000,ca,8627,Atiba Hutchinson,CM,MID,9094,Cyle Larin,CF,FWD,51.13333333333333,3.0,0.9535445945838158,1.678337943530836,-0.04167373107968674,-0.07335011337363377,0,0,0,0
381,Ecuador,#003366,ec,4560,Carlos Gruezo,DM,MID,11960,Enner Valencia,LW,MID,52.35,2.0,0.9636544184279612,1.6567124672113944,0.022139620193838812,0.03806238428740197,0,0,0,0
385,Costa Rica,#ff0000,cr,3316,Joel Campbell,CF,FWD,13790,Brandon Aguilera,AM,FWD,103.95,15.0,1.902897420387193,1.6475302341014657,-0.1199631091893405,-0.1038641638002948,0,0,0,0
360,Qatar,#ffffcc,qa,13947,Ismaeel Mohammed,RWB,MID,13963,Mohammed Muntari,CF,FWD,43.46666666666667,3.0,0.7953971334904436,1.6469112426565933,-0.008039184717822369,-0.01664555117954018,1,1,1,0
362,Belgium,#ff0000,be,4674,Axel Witsel,CM,MID,5139,Romelu Lukaku,CF,FWD,59.08333333333333,2.0,0.9854121286673956,1.5010509153184588,0.008364271771403885,0.012741062782956553,0,0,0,0
365,Portugal,#ffffff,pt,4666,Raphaël Guerreiro,LB,DEF,8593,Rafael Leao,LW,MID,62.41666666666667,15.0,0.9978796159952983,1.4388651338784006,-0.01421933542578799,-0.020503180587251035,1,1,1,0
52,Spain,#cc0000,es,1394,Alvaro Morata,CF,FWD,1841,Pau Torres,LCB,DEF,56.28333333333333,7.0,0.8988607618467481,1.4373254705278178,0.006664060708571113,0.010656182358982531,0,0,0,0
374,Morocco,#ffffff,ma,1681,Achraf Hakimi,RB,DEF,13870,Abderrazak Hamdallah,CF,FWD,55.06666666666666,3.0,0.8792560913373296,1.4370408272462412,0.01068843747171463,0.017468995867814467,0,0,0,0
382,Saudi Arabia,#006600,sa,13994,Saud Abdulhamid,RB,DEF,14002,Hattan Bahebri,RW,MID,12.633333333333333,2.0,0.20062132809087263,1.429228458694871,-0.001892703572618749,-0.013483640227099268,0,0,0,0
379,Cameroon,#006633,cm,4626,Eric Maxim Choupo-Moting,CF,FWD,12640,Martin Hongla,CM,MID,122.80000000000001,6.0,1.9261838247001148,1.4116982428583902,-0.05612617314629002,-0.041134817452492686,0,0,0,0
363,France,#003366,fr,3870,Kylian Mbappé,LW,MID,4607,Lucas Hernández,LB,DEF,12.05,7.0,0.18775585720068363,1.4023259044034462,-0.004689383726889188,-0.03502444277344621,0,0,0,0
370,Switzerland,#ffffff,ch,4703,Denis Zakaria,DM,MID,4717,Breel Embolo,CF,FWD,61.95,5.0,0.9626971276150034,1.3985914686900773,-0.040545493270352194,-0.058903864315281634,0,0,0,0
51,United States,#0066cc,us,1971,Tim Ream,LCB,DEF,4681,Giovanni Reyna,AM,FWD,61.06666666666666,2.0,0.9433843534139018,1.3903590361449427,-0.008434064660860406,-0.01243011713118073,0,0,0,0
52,Spain,#cc0000,es,1394,Alvaro Morata,CF,FWD,1513,Jordi Alba,LB,DEF,62.66666666666667,3.0,0.9311775368176943,1.3373294411743482,0.003911810805533567,0.005618026156883314,1,1,0,1
369,Uruguay,#99ffff,uy,1535,Luis Suarez,CF,FWD,13930,Giorgian De Arrascaeta,AM,FWD,92.80000000000001,7.0,1.3220341589858575,1.2821451972923186,0.021367839066468382,0.020723119784290454,2,1,1,0
384,Wales,#ff0000,gb-wls,201,Danny Ward,GK,GK,1698,Gareth Bale,CF,FWD,65.75,1.0,0.925635509249751,1.2670295944103056,-0.011610327557727515,-0.015892463577117513,0,0,0,0
385,Costa Rica,#ff0000,cr,13779,Juan Pablo Vargas,LCB,DEF,13784,Johan Venegas,CF,FWD,73.23333333333333,3.0,0.9983288396254215,1.2268947960803995,-0.044048264422428485,-0.05413305140671684,0,0,0,0
365,Portugal,#ffffff,pt,1876,William Carvalho,DM,MID,8555,Otavio,CM,MID,73.08333333333333,13.0,0.9957129299139319,1.2261915214447507,-0.10846123543124321,-0.13356685777165642,0,0,0,0
368,Germany,#ffffff,de,4621,Jamal Musiala,LW,MID,9963,Niclas Fullkrug,CF,FWD,72.56666666666666,8.0,0.9512453620134074,1.179771464141571,-0.029899726664365925,-0.037082802936971984,1,0,0,0
385,Costa Rica,#ff0000,cr,3841,Keylor Navas,GK,GK,13784,Johan Venegas,CF,FWD,73.23333333333333,1.0,0.9544012695043647,1.172910071762305,-0.04063053461842648,-0.04993283726433841,0,0,0,0
374,Morocco,#ffffff,ma,1938,Hakim Ziyech,RW,MID,9865,Zakaria Aboukhlal,RW,MID,63.916666666666664,4.0,0.8292315480958474,1.1676272124426534,0.06099293513129049,0.08588314203623693,1,1,1,0
57,Japan,#3399ff,jp,8927,Ao Tanaka,CM,MID,10704,Kaoru Mitoma,LW,MID,53.96666666666667,5.0,0.6898450405707733,1.1504518897721359,0.033610147372318176,0.05605151198595372,1,1,0,1
382,Saudi Arabia,#006600,sa,14008,Riad Sharahili,DM,MID,14010,Firas Al-Buraikan,RM,MID,61.61666666666667,3.0,0.7604948220341031,1.1108120202824334,0.030435306853535085,0.044455141198022574,0,0,0,0
366,Netherlands,#ff9933,nl,8034,Steven Berghuis,AM,FWD,8342,Memphis Depay,CF,FWD,70.46666666666667,5.0,0.8673039441278453,1.1077202692266708,0.000640931096061287,0.0008185969533422303,0,0,0,0
363,France,#003366,fr,3870,Kylian Mbappé,LW,MID,4712,Marcus Thuram,LW,MID,147.43333333333334,9.0,1.801954131652776,1.0999946089673287,-0.19953353371808683,-0.12180432761447758,2,2,0,2
368,Germany,#ffffff,de,4713,Jonas Hofmann,AM,FWD,9918,Mario Götze,AM,FWD,19.966666666666665,2.0,0.2425061622913439,1.0930995629159075,0.0029562082573065416,0.013325145734102943,0,0,0,0
58,Mexico,#006600,mx,252,Raúl Jiménez,CF,FWD,3303,Jesús Gallardo,LB,DEF,79.33333333333333,4.0,0.9465436776798126,1.0738100545107119,0.008908273097825683,0.010106024102575356,0,0,0,0
368,Germany,#ffffff,de,26,Leroy Sané,LW,MID,9963,Niclas Fullkrug,CF,FWD,72.56666666666666,4.0,0.8578613681272581,1.063953005945612,-0.025769975053374698,-0.03196092450349641,1,1,1,0
368,Germany,#ffffff,de,4616,Joshua Kimmich,CM,MID,9963,Niclas Fullkrug,CF,FWD,92.5,7.0,1.0814543893230413,1.0522258923143104,-0.03529276864643637,-0.03433891003437053,2,0,0,0
373,Iran,#ffffff,ir,8561,Mehdi Taremi,AM,FWD,13970,Roozbeh Cheshmi,DM,MID,84.75,3.0,0.9860276854296938,1.0471090464740112,0.008990502145817501,0.009547435907062833,0,0,0,0
365,Portugal,#ffffff,pt,1393,Joao Felix,LW,MID,8008,Goncalo Ramos,CF,FWD,141.33333333333331,5.0,1.6214192424651577,1.0325075364754543,-0.054760761130502975,-0.03487123939914105,3,2,2,0
380,Canada,#000000,ca,1289,Mark-Anthony Kaye,CM,MID,9094,Cyle Larin,CF,FWD,59.75,2.0,0.6790602864905065,1.0228523143790056,0.019615600875168882,0.029546511778497063,0,0,0,0
365,Portugal,#ffffff,pt,133,Bruno Fernandes,RW,MID,8593,Rafael Leao,LW,MID,84.65,4.0,0.9557298182031004,1.0161332975579331,-0.007303243202556673,-0.007764818526049622,1,1,1,0
376,Poland,#ffffff,pl,2042,Kamil Grosicki,LW,MID,12766,Bartosz Bereszynski,LB,DEF,13.266666666666667,4.0,0.14933861584231203,1.013101162749353,0.0006046043209285203,0.004101587101776394,1,0,0,0
375,Serbia,#ffffff,rs,3880,Strahinja Pavlovic,LCB,DEF,8059,Dušan Vlahović,CF,FWD,86.06666666666666,4.0,0.9658521100115408,1.0099925240244618,-0.042382587733766255,-0.04431951467125054,0,0,0,0
365,Portugal,#ffffff,pt,3857,Danilo Pereira,LCB,DEF,6020,Cristiano Ronaldo,CF,FWD,87.3,1.0,0.9608870204953969,0.9906051757684504,-0.07002998028478523,-0.07219585596369611,1,0,0,0
52,Spain,#cc0000,es,96,César Azpilicueta,RB,DEF,1394,Alvaro Morata,CF,FWD,88.4,7.0,0.942388114585054,0.9594449130390821,-0.03681600130043939,-0.03748235426515322,1,1,1,0
368,Germany,#ffffff,de,26,Leroy Sané,LW,MID,1937,Kai Havertz,AM,FWD,34.166666666666664,4.0,0.3608794282056223,0.9506092255172491,-0.010533776717655272,-0.027747509402604134,2,0,0,0
362,Belgium,#ff0000,be,4021,Jérémy Doku,RW,MID,4684,Thorgan Hazard,LW,MID,22.616666666666667,1.0,0.2301872868514287,0.9159995202636072,0.004092284884215589,0.016284700349863065,0,0,0,0
385,Costa Rica,#ff0000,cr,3316,Joel Campbell,CF,FWD,13781,Celso Borges,CM,MID,260.2166666666667,26.0,2.6230892816476437,0.9072364133028421,-0.27030330755678295,-0.09348862235359173,0,0,0,0
383,Ghana,#ffffff,gh,5085,Abdul Rahman Baba,LB,DEF,5178,Osman Bukari,RW,MID,70.03333333333333,2.0,0.6976813046766143,0.8965918717881287,-0.048976709419027105,-0.0629400834989877,1,1,1,0
385,Costa Rica,#ff0000,cr,3316,Joel Campbell,CF,FWD,13779,Juan Pablo Vargas,LCB,DEF,100.03333333333333,7.0,0.9779369567909513,0.8798499777859274,-0.17196378024357806,-0.154715830275795,0,0,0,0
368,Germany,#ffffff,de,1937,Kai Havertz,AM,FWD,4608,Niklas Süle,RCB,DEF,104.8,6.0,0.9992361648901676,0.858122660688121,0.00423527490115723,0.0036371635601541103,0,0,0,0
371,Croatia,#ffffff,hr,4883,Andrej Kramaric,RW,MID,13861,Bruno Petkovic,CF,FWD,95.6,2.0,0.9019482154316614,0.8491144287536562,0.03531807436901364,0.03324923319258606,0,0,0,0
361,Brazil,#3399ff,br,1683,Casemiro,CM,MID,1697,Rodrygo,RW,MID,111.08333333333334,15.0,1.0462054154641311,0.8476382960999711,0.019601747656739974,0.01588138594844649,1,1,0,1
368,Germany,#ffffff,de,1937,Kai Havertz,AM,FWD,4623,Serge Gnabry,RW,MID,112.4,9.0,1.0342425531007176,0.8281301581767311,-0.029931049373737105,-0.023966142736978106,1,1,0,1
367,Denmark,#ff0033,dk,1536,Martin Braithwaite,CF,FWD,8324,Joakim Maehle,LWB,MID,106.6,3.0,0.9605352655290522,0.8109584793397251,0.012767272360487542,0.01077912300604014,0,0,0,0
384,Wales,#ff0000,gb-wls,6935,Joe Allen,CM,MID,7966,Kieffer Moore,CF,FWD,105.58333333333333,1.0,0.9509296813994151,0.810579365360196,0.008499537812744247,0.007245067748826982,0,0,0,0
375,Serbia,#ffffff,rs,1991,Aleksandar Mitrovic,CF,FWD,13906,Andrija Zivkovic,RWB,MID,212.05,13.0,1.897356403983793,0.8052915650013739,-0.1119764168579907,-0.047525949149819204,1,1,0,1
57,Japan,#3399ff,jp,2088,Maya Yoshida,MCB,DEF,13802,Daizen Maeda,CF,FWD,181.18333333333334,2.0,1.58863748652489,0.7891309380217465,-0.09113670514061545,-0.04527073937626008,1,1,1,0
363,France,#003366,fr,3888,Aurélien Tchouaméni,CM,MID,4712,Marcus Thuram,LW,MID,115.33333333333333,6.0,1.004124089641908,0.7835650410500438,-0.1246691616276811,-0.09728518392911531,0,0,0,0
371,Croatia,#ffffff,hr,5968,Lovro Majer,AM,FWD,13859,Mislav Orsic,LW,MID,97.16666666666667,6.0,0.8362385828118406,0.7745606084363531,0.07841321277111793,0.07262973395609551,1,1,0,1
366,Netherlands,#ff9933,nl,8033,Davy Klaassen,AM,FWD,11094,Cody Gakpo,CF,FWD,197.03333333333336,12.0,1.670708915751141,0.7631389058582441,-0.019019060255938292,-0.008687440820678969,3,1,1,0
52,Spain,#cc0000,es,1394,Alvaro Morata,CF,FWD,8341,Gavi,CM,MID,110.08333333333333,3.0,0.9242936528567359,0.7556677858329105,-0.04179474321947404,-0.034169812775951526,2,1,1,0
52,Spain,#cc0000,es,1513,Jordi Alba,LB,DEF,1841,Pau Torres,LCB,DEF,29.116666666666667,10.0,0.24312284777008236,0.7514959232732941,-0.000766898135503244,-0.002370492233381521,0,0,0,0
50,England,#ffffff,gb-eng,1,Harry Kane,CF,FWD,21,Phil Foden,LW,MID,211.08333333333331,12.0,1.761011634932363,0.7508458609265505,0.029657114329547516,0.012644959919428078,3,2,1,1
360,Qatar,#ffffcc,qa,13944,Abdelkarim Hassan,LCB,DEF,13962,Almoez Ali,CF,FWD,230.78333333333333,12.0,1.9019207430497775,0.7417037634483137,0.02760243123657241,0.01076429036451874,0,0,0,0
382,Saudi Arabia,#006600,sa,14010,Firas Al-Buraikan,RM,MID,14011,Saleh Al-Shehri,CF,FWD,224.08333333333334,5.0,1.839747862226895,0.7389095169970422,0.058171581373242666,0.023363818476423236,1,0,0,0
51,United States,#0066cc,us,1334,Weston McKennie,CM,MID,4681,Giovanni Reyna,AM,FWD,19.333333333333332,4.0,0.15694457502387446,0.7306040561456225,-0.006652213225419195,-0.030967199497641082,0,0,0,0
372,Senegal,#ffffff,sn,3895,Ismail Jakobs,LB,DEF,12154,Famara Diedhiou,CF,FWD,86.81666666666666,3.0,0.7022957651489291,0.7280470592828215,-0.0057197061776344685,-0.005929432397624521,1,1,1,0
371,Croatia,#ffffff,hr,13859,Mislav Orsic,LW,MID,13860,Marko Livaja,CF,FWD,95.78333333333333,5.0,0.7652783753123971,0.7190713810139107,0.10218542656414498,0.09601553914153173,1,1,0,1
365,Portugal,#ffffff,pt,4666,Raphaël Guerreiro,LB,DEF,8079,Matheus Nunes,CM,MID,18.15,2.0,0.14308796851453937,0.7095271166010216,0.0030303995457119535,0.015026774606836135,0,0,0,0
380,Canada,#000000,ca,3965,Jonathan David,CF,FWD,8551,Stephen Eustaquio,CM,MID,131.15,16.0,1.0327933552034103,0.708741151111757,-0.021030751265992544,-0.014432082454741356,0,0,0,0
383,Ghana,#ffffff,gh,1363,Inaki Williams,CF,FWD,4231,Alexander Djiku,RCB,DEF,110.53333333333333,1.0,0.8620091663384344,0.7018771861018616,-0.11530922460786015,-0.09388869313667746,0,0,0,0
369,Uruguay,#99ffff,uy,1535,Luis Suarez,CF,FWD,7584,Rodrigo Bentancur,CM,MID,124.85,6.0,0.9629559399318277,0.6941612702752463,0.07721537262670532,0.05566186252625934,0,0,0,0
372,Senegal,#ffffff,sn,2059,Edouard Mendy,GK,GK,3996,Bamba Dieng,CF,FWD,122.38333333333333,1.0,0.9378270821164829,0.6896726465244462,0.004362712330770579,0.003208313575672222,0,0,0,0
377,South Korea,#ff0000,kr,1830,Kang-in Lee,AM,FWD,13922,Woo-young Jung,CM,MID,126.31666666666666,14.0,0.9465066793914699,0.6743813258627706,0.05118670508269185,0.03647027410562555,0,0,0,0
377,South Korea,#ff0000,kr,13912,Jin-su Kim,LB,DEF,13923,Gue-sung Cho,CF,FWD,268.56666666666666,8.0,1.9982280745614935,0.6696308553203466,-0.03901226932638113,-0.01307349226526363,2,1,1,0
375,Serbia,#ffffff,rs,1550,Nemanja Maksimovic,DM,MID,1991,Aleksandar Mitrovic,CF,FWD,129.56666666666666,3.0,0.9578211338700883,0.6653246877924461,-0.1078577020197839,-0.07492045162166619,0,0,0,0
363,France,#003366,fr,1675,Raphael Varane,RCB,DEF,4194,Randal Kolo Muani,CF,FWD,129.91666666666669,2.0,0.9548562816409426,0.6614783734266952,-0.001309969489042993,-0.000907483674256852,0,0,0,0
384,Wales,#ff0000,gb-wls,71,Ben Davies,LCB,DEF,7175,Sorba Thomas,RW,MID,8.016666666666667,3.0,0.05888749745901735,0.6611070400804442,-0.0002739195434503527,-0.003075188221687951,0,0,0,0
367,Denmark,#ff0033,dk,2073,Joachim Andersen,RCB,DEF,4053,Kasper Dolberg,CF,FWD,126.41666666666666,4.0,0.9027822906948031,0.6427190995058585,0.041887844167971096,0.029821273369419105,0,0,0,0
377,South Korea,#ff0000,kr,13922,Woo-young Jung,CM,MID,13923,Gue-sung Cho,CF,FWD,245.68333333333334,7.0,1.7406086998629784,0.6376288568794575,-0.004155003800337789,-0.0015220826620869724,0,0,0,0
50,England,#ffffff,gb-eng,25,Raheem Sterling,LW,MID,163,Bukayo Saka,RW,MID,137.45,7.0,0.9722166622556784,0.636591484925508,0.005323666502374007,0.0034858492922056074,1,1,1,0
57,Japan,#3399ff,jp,8927,Ao Tanaka,CM,MID,13802,Daizen Maeda,CF,FWD,117.68333333333334,5.0,0.8310465034760477,0.635554612486993,0.034016608689670186,0.026014684453224614,0,0,0,0
379,Cameroon,#006633,cm,4626,Eric Maxim Choupo-Moting,CF,FWD,13875,Vincent Aboubakar,CF,FWD,141.41666666666666,3.0,0.9936800343495642,0.632395071949045,0.047468520159552316,0.030209783012561286,1,1,0,1
367,Denmark,#ff0033,dk,395,Pierre-Emile Höjbjerg,CM,MID,4053,Kasper Dolberg,CF,FWD,126.41666666666666,4.0,0.8852586873694989,0.6302434952927217,0.05491529903555096,0.03909592812023404,0,0,0,0
382,Saudi Arabia,#006600,sa,13993,Sultan Al-Ghannam,RB,DEF,14003,Mohamed Kanno,CM,MID,145.8,13.0,1.0098816978120926,0.6233837640815385,0.02111333892745544,0.013032925263861381,0,0,0,0
363,France,#003366,fr,3870,Kylian Mbappé,LW,MID,4194,Randal Kolo Muani,CF,FWD,107.13333333333333,2.0,0.7410039561171673,0.6224986563523186,-0.08907123210338583,-0.07482648621006277,1,0,0,0
367,Denmark,#ff0033,dk,4882,Robert Skov,RW,MID,7443,Christian Eriksen,CM,MID,27.066666666666666,10.0,0.18604770459064102,0.6186315300427718,0.007413715615978238,0.02465151744229217,0,0,0,0
382,Saudi Arabia,#006600,sa,13994,Saud Abdulhamid,RB,DEF,14007,Nasser Al-Dawsari,LB,DEF,12.033333333333333,3.0,0.08228119518240075,0.6153995207547979,0.0025854420773931586,0.01933710140986573,0,0,0,0
375,Serbia,#ffffff,rs,1991,Aleksandar Mitrovic,CF,FWD,12576,Nikola Milenkovic,RCB,DEF,279.4,7.0,1.905229947775858,0.6137104341439773,-0.19927449644564027,-0.0641900668579371,0,0,0,0
372,Senegal,#ffffff,sn,2144,Iliman Ndiaye,AM,FWD,7988,Boulaye Dia,CF,FWD,144.95,2.0,0.9838105221388735,0.610851652242143,-0.02863935559814655,-0.017782283572495273,0,0,0,0
365,Portugal,#ffffff,pt,8079,Matheus Nunes,CM,MID,8593,Rafael Leao,LW,MID,18.15,2.0,0.12279187861430119,0.608885348500667,0.005286710469999259,0.02621509323966575,0,0,0,0
363,France,#003366,fr,113,Olivier Giroud,CF,FWD,3888,Aurélien Tchouaméni,CM,MID,410.08333333333337,18.0,2.773734437499508,0.6087448064416721,-0.11283694277599005,-0.024764051655775093,0,0,0,0
374,Morocco,#ffffff,ma,233,Romain Saïss,LCB,DEF,12777,Abdelhamid Sabiri,AM,FWD,116.4,8.0,0.7791690305771477,0.6024502813740833,0.0695589189902344,0.05378266932234618,1,1,0,1
50,England,#ffffff,gb-eng,21,Phil Foden,LW,MID,163,Bukayo Saka,RW,MID,142.63333333333333,5.0,0.948526543488782,0.5985093871043963,0.07782774613876786,0.04910841658674298,1,1,1,0
373,Iran,#ffffff,ir,13976,Sadegh Moharrami,RB,DEF,13981,Ali Gholizadeh,RM,MID,43.2,3.0,0.2861311135350497,0.5961064865313536,-0.06610548273548891,-0.13771975569893521,1,0,0,0
365,Portugal,#ffffff,pt,17,João Cancelo,RB,DEF,4912,André Silva,CF,FWD,32.083333333333336,3.0,0.20921297236723135,0.5868831432639218,-0.0024893276401728595,-0.006983048964640749,0,0,0,0
365,Portugal,#ffffff,pt,4666,Raphaël Guerreiro,LB,DEF,8008,Goncalo Ramos,CF,FWD,155.36666666666667,6.0,1.0105714028794335,0.5853985813719096,-0.07447832097622004,-0.04314341699974128,1,1,0,1
360,Qatar,#ffffcc,qa,13956,Assim Madibo,CM,MID,13961,Akram Afif,CF,FWD,159.73333333333335,19.0,1.0360979783376933,0.5837780762754115,0.0036166433520517004,0.002037758149110933,0,0,0,0
373,Iran,#ffffff,ir,8561,Mehdi Taremi,AM,FWD,13977,Morteza Pouraliganji,LCB,DEF,305.0833333333333,9.0,1.9678056961403827,0.5805053678862642,-0.020827879860199152,-0.006144253004374511,0,0,0,0
365,Portugal,#ffffff,pt,127,Diogo Dalot,RB,DEF,8008,Goncalo Ramos,CF,FWD,142.01666666666665,3.0,0.8987921435086778,0.5695901390619481,-0.07480370214069647,-0.0474052331369277,1,1,1,0
362,Belgium,#ff0000,be,66,Toby Alderweireld,RCB,DEF,112,Michy Batshuayi,CF,FWD,151.8,2.0,0.9494180189063808,0.5628960586401466,0.02589420245202848,0.015352293943890401,1,1,1,0
373,Iran,#ffffff,ir,7441,Sardar Azmoun,CF,FWD,8561,Mehdi Taremi,AM,FWD,146.04999999999998,11.0,0.9122207463662706,0.5621353452445351,-0.01675530737300656,-0.010325078148377888,0,0,0,0
377,South Korea,#ff0000,kr,1257,In-beom Hwang,CM,MID,13916,Chul Hong,LB,DEF,13.4,3.0,0.08314367237104286,0.5584276502532729,-0.010069392633788832,-0.06763024903291007,0,0,0,0
361,Brazil,#3399ff,br,1695,Vinícius Junior,LW,MID,3865,Neymar,AM,FWD,210.61666666666667,31.0,1.2714171545099566,0.5432976683036927,-0.0401837280679153,-0.0171711744533309,4,0,0,0
375,Serbia,#ffffff,rs,1957,Marko Grujic,CM,MID,3989,Nemanja Radonjic,LW,MID,18.05,1.0,0.107734698470698,0.5371813220145607,-0.019569872572546467,-0.09757831199607656,0,0,0,0
50,England,#ffffff,gb-eng,1,Harry Kane,CF,FWD,25,Raheem Sterling,LW,MID,159.5,5.0,0.9363012553034715,0.528320457538009,-0.02679779238561141,-0.015121011377460985,1,1,1,0
382,Saudi Arabia,#006600,sa,14004,Abdulelah Al-Malki,DM,MID,14011,Saleh Al-Shehri,CF,FWD,162.60000000000002,5.0,0.9537981902264122,0.5279325776160952,0.04497080307856232,0.024891588419868438,1,1,1,0
361,Brazil,#3399ff,br,195,Richarlison,CF,FWD,1695,Vinícius Junior,LW,MID,283.28333333333336,9.0,1.6382020777984474,0.5204619179920936,0.0070097727052234205,0.0022270266875452417,3,1,0,1
