game_id,team_id,team_name,player_id,player_name,position,shirt_number,started,on_seconds,p1_len,p2_len
10502,366,Netherlands,3861,Xavi Simons,AM,25,False,855,2801,3070
10502,366,Netherlands,8326,Teun Koopmeiners,DM,20,False,2938,2801,3070
10502,51,United States,940,Matt Turner,GK,1,True,5770,2801,3070
10502,366,Netherlands,11241,Andries Noppert,GK,23,True,5770,2801,3070
10502,51,United States,687,Kellyn Acosta,DM,23,False,0,2801,3070
10502,366,Netherlands,37,Virgil van Dijk,MCB,4,True,5770,2801,3070
10502,51,United States,328,DeAndre Yedlin,RB,22,False,1278,2801,3070
10502,366,Netherlands,8022,Jurrien Timber,RCB,2,True,5770,2801,3070
10502,51,United States,12183,Haji Wright,CF,19,False,1780,2801,3070
10502,366,Netherlands,8020,Remko Pasveer,GK,1,False,0,2801,3070
10502,366,Netherlands,84,Steven Bergwijn,LW,7,False,2937,2801,3070
10502,366,Netherlands,8123,Stefan De Vrij,RCB,6,False,0,2801,3070
10502,51,United States,1340,Shaq Moore,RB,18,False,0,2801,3070
10502,366,Netherlands,1812,Luuk de Jong,CF,9,False,0,2801,3070
10502,51,United States,8343,Sergiño Dest,RB,2,True,4492,2801,3070
10502,51,United States,1973,Antonee Robinson,LB,5,True,5466,2801,3070
10502,366,Netherlands,5009,Wout Weghorst,CF,19,False,201,2801,3070
10502,366,Netherlands,3315,Vincent Janssen,CF,18,False,0,2801,3070
10502,366,Netherlands,11099,Justin Bijlow,GK,13,False,0,2801,3070
10502,366,Netherlands,284,Nathan Aké,LCB,5,True,5568,2801,3070
10502,51,United States,70,Cameron Carter-Vickers,RCB,20,False,0,2801,3070
10502,366,Netherlands,1522,Frenkie de Jong,CM,21,True,5770,2801,3070
10502,366,Netherlands,11094,Cody Gakpo,CF,8,True,5569,2801,3070
10502,51,United States,1067,Brenden Aaronson,AM,11,False,1780,2801,3070
10502,366,Netherlands,8045,Matthijs De Ligt,RCB,3,False,202,2801,3070
10502,366,Netherlands,8342,Memphis Depay,CF,10,True,4915,2801,3070
10502,51,United States,7015,Ethan Horvath,GK,12,False,0,2801,3070
10502,51,United States,968,Sean Johnson,GK,25,False,0,2801,3070
10502,366,Netherlands,8033,Davy Klaassen,AM,14,True,2832,2801,3070
10502,51,United States,1184,Jordan Morris,LW,16,False,304,2801,3070
10502,366,Netherlands,8134,Denzel Dumfries,RWB,22,True,5770,2801,3070
10502,51,United States,13008,Luca De La Torre,CM,14,False,0,2801,3070
10502,366,Netherlands,8327,Marten De Roon,CM,15,True,2833,2801,3070
10502,51,United States,1174,Cristian Roldán,CM,17,False,0,2801,3070
10502,51,United States,107,Christian Pulisic,LW,10,True,5770,2801,3070
10502,51,United States,1334,Weston McKennie,CM,8,True,3990,2801,3070
10502,366,Netherlands,8034,Steven Berghuis,AM,11,False,0,2801,3070
10502,366,Netherlands,4586,Jeremie Frimpong,RB,26,False,0,2801,3070
10502,366,Netherlands,10703,Tyrell Malacia,LB,16,False,0,2801,3070
10502,51,United States,802,Jesús Ferreira,CF,9,True,2830,2801,3070
10502,51,United States,13121,Yunus Musah,CM,6,True,5770,2801,3070
10502,51,United States,1971,Tim Ream,LCB,13,True,5770,2801,3070
10502,51,United States,977,Joe Scally,RB,26,False,0,2801,3070
10502,366,Netherlands,8032,Kenneth Taylor,CM,24,False,0,2801,3070
10502,366,Netherlands,8026,Daley Blind,LWB,17,True,5770,2801,3070
10502,51,United States,997,Aaron Long,RCB,15,False,0,2801,3070
10502,51,United States,1339,Tyler Adams,CM,4,True,5770,2801,3070
10502,51,United States,916,Walker Zimmerman,RCB,3,True,5770,2801,3070
10502,51,United States,4681,Giovanni Reyna,AM,7,False,2940,2801,3070
10502,51,United States,1336,Timothy Weah,RW,21,True,3990,2801,3070
10502,366,Netherlands,9093,Noa Lang,LW,12,False,0,2801,3070
10503,364,Argentina,1531,Lionel Messi,CF,10,True,5843,2823,3143
10503,386,Australia,13826,Cammy Devlin,DM,17,False,0,2823,3143
10503,364,Argentina,1877,Guido Rodríguez,DM,18,False,0,2823,3143
10503,364,Argentina,6895,Rodrigo de Paul,CM,7,True,5843,2823,3143
10503,386,Australia,13827,Danny Vukovic,GK,18,False,0,2823,3143
10503,364,Argentina,11856,Enzo Fernandez,CM,24,True,5843,2823,3143
10503,386,Australia,13825,Garang Kuol,CF,21,False,1550,2823,3143
10503,364,Argentina,68,Juan Foyth,RB,2,False,0,2823,3143
10503,364,Argentina,8138,Lautaro Martinez,CF,22,False,1585,2823,3143
10503,364,Argentina,13222,Nahuel Molina,RB,26,True,4759,2823,3143
10503,386,Australia,13823,Craig Goodwin,LW,23,False,2370,2823,3143
10503,364,Argentina,453,Alexis Mac Allister,CM,20,True,4748,2823,3143
10503,364,Argentina,5116,Cristian Romero,RCB,13,True,5843,2823,3143
10503,364,Argentina,8420,Papu Gómez,LW,17,True,2946,2823,3143
10503,364,Argentina,13903,Franco Armani,GK,1,False,0,2823,3143
10503,364,Argentina,13226,German Pezzella,RCB,6,False,0,2823,3143
10503,386,Australia,13820,Aziz Behich,LB,16,True,5843,2823,3143
10503,386,Australia,4739,Ajdin Hrustic,CM,10,False,2371,2823,3143
10503,386,Australia,6967,Riley McGree,LM,14,True,3473,2823,3143
10503,386,Australia,13815,Mathew Leckie,RM,7,True,4293,2823,3143
10503,386,Australia,8854,Jackson Irvine,CF,22,True,5843,2823,3143
10503,386,Australia,13822,Jason Cummings,CF,25,False,0,2823,3143
10503,386,Australia,13824,Kye Rowles,LCB,4,True,5843,2823,3143
10503,386,Australia,13816,Thomas Deng,RCB,20,False,0,2823,3143
10503,386,Australia,14054,Marco Tilio,RW,6,False,0,2823,3143
10503,386,Australia,13818,Andrew Redmayne,GK,12,False,0,2823,3143
10503,364,Argentina,4590,Exequiel Palacios,CM,14,False,1095,2823,3143
10503,364,Argentina,3856,Leandro Paredes,DM,5,False,0,2823,3143
10503,386,Australia,8257,Harry Souttar,RCB,19,True,5843,2823,3143
10503,364,Argentina,8025,Nicolas Tagliafico,LB,3,False,1564,2823,3143
10503,364,Argentina,3868,Ángel Di María,RW,11,False,0,2823,3143
10503,364,Argentina,7757,Thiago Almada,AM,16,False,0,2823,3143
10503,364,Argentina,1706,Geronimo Rulli,GK,12,False,0,2823,3143
10503,386,Australia,13819,Mitchell Duke,CF,15,True,4292,2823,3143
10503,386,Australia,9290,Bailey Wright,RCB,8,False,0,2823,3143
10503,386,Australia,7478,Milos Degenek,RB,2,True,4301,2823,3143
10503,364,Argentina,11,Nicolás Otamendi,LCB,19,True,5843,2823,3143
10503,386,Australia,13811,Nathaniel Atkinson,RB,3,False,0,2823,3143
10503,386,Australia,435,Mathew Ryan,GK,1,True,5843,2823,3143
10503,364,Argentina,10715,Julian Alvarez,RW,9,True,4258,2823,3143
10503,386,Australia,13109,Awer Mabil,LW,11,False,0,2823,3143
10503,386,Australia,13817,Jamie Maclaren,CF,9,False,1551,2823,3143
10503,364,Argentina,8419,Gonzalo Montiel,RB,4,False,1084,2823,3143
10503,364,Argentina,9178,Marcos Acuña,LB,8,True,4279,2823,3143
10503,386,Australia,13812,Joel King,LB,24,False,0,2823,3143
10503,364,Argentina,1389,Angel Correa,CF,15,False,0,2823,3143
10503,364,Argentina,8058,Paulo Dybala,CF,21,False,0,2823,3143
10503,364,Argentina,8023,Lisandro Martinez,LCB,25,False,2897,2823,3143
10503,386,Australia,13821,Keanu Baccus,CM,26,True,3472,2823,3143
10503,386,Australia,449,Aaron Mooy,CM,13,True,5843,2823,3143
10503,364,Argentina,144,Emiliano Martínez,GK,23,True,5843,2823,3143
10503,386,Australia,13813,Fran Karacic,RB,5,False,1542,2823,3143
10504,376,Poland,11113,Sebastian Szymanski,CM,19,True,3811,2821,3252
10504,363,France,1965,Alphonse Areola,GK,23,False,0,2821,3252
10504,376,Poland,4625,Robert Lewandowski,CF,9,True,5952,2821,3252
10504,376,Poland,385,Jan Bednarek,RCB,5,False,798,2821,3252
10504,376,Poland,13848,Kamil Glik,RCB,15,True,5952,2821,3252
10504,363,France,4012,Eduardo Camavinga,CM,25,False,0,2821,3252
10504,376,Poland,12820,Jakub Kiwior,LCB,14,True,5154,2821,3252
10504,363,France,4194,Randal Kolo Muani,CF,12,False,0,2821,3252
10504,363,France,61,Hugo Lloris,GK,1,True,5952,2821,3252
10504,363,France,1895,William Saliba,RCB,17,False,0,2821,3252
10504,376,Poland,13849,Artur Jedrzejczyk,RCB,3,False,0,2821,3252
10504,363,France,10756,Jordan Veretout,CM,15,False,0,2821,3252
10504,376,Poland,1896,Matty Cash,RB,2,True,5952,2821,3252
10504,363,France,8054,Adrien Rabiot,CM,14,True,5952,2821,3252
10504,363,France,1532,Ousmane Dembele,RW,11,True,4540,2821,3252
10504,363,France,3968,Steve Mandanda,GK,16,False,0,2821,3252
10504,363,France,8583,Theo Hernandez,LB,22,True,5952,2821,3252
10504,376,Poland,12766,Bartosz Bereszynski,LB,18,True,5952,2821,3252
10504,376,Poland,4851,Krzysztof Piatek,CF,23,False,0,2821,3252
10504,363,France,4622,Kingsley Coman,RW,20,False,1412,2821,3252
10504,376,Poland,3994,Arkadiusz Milik,CF,7,False,2141,2821,3252
10504,363,France,4613,Benjamin Pavard,RB,2,False,0,2821,3252
10504,376,Poland,13850,Grzegorz Krychowiak,DM,10,True,4243,2821,3252
10504,376,Poland,12514,Piotr Zielinski,CM,20,True,5952,2821,3252
10504,363,France,4606,Dayot Upamecano,LCB,18,True,5952,2821,3252
10504,376,Poland,13851,Michal Skoras,RW,26,False,0,2821,3252
10504,376,Poland,12589,Szymon Zurkowski,CM,17,False,0,2821,3252
10504,376,Poland,7535,Karol Swiderski,CF,16,False,0,2821,3252
10504,363,France,3890,Youssouf Fofana,CM,13,False,2012,2821,3252
10504,376,Poland,8042,Wojciech Szczesny,GK,1,True,5952,2821,3252
10504,363,France,1534,Antoine Griezmann,AM,7,True,5952,2821,3252
10504,376,Poland,12537,Nicola Zalewski,LM,21,False,1727,2821,3252
10504,363,France,5097,Ibrahima Konaté,RCB,24,False,0,2821,3252
10504,363,France,1675,Raphael Varane,RCB,4,True,5952,2821,3252
10504,376,Poland,4557,Robert Gumny,RB,25,False,0,2821,3252
10504,363,France,1789,Jules Kounde,RB,5,True,5476,2821,3252
10504,376,Poland,13986,Kamil Grabara,GK,22,False,0,2821,3252
10504,376,Poland,9939,Jakub Kaminski,RM,13,True,4225,2821,3252
10504,376,Poland,13852,Damian Szymanski,CM,8,False,0,2821,3252
10504,363,France,113,Olivier Giroud,CF,9,True,4543,2821,3252
10504,376,Poland,12729,Lukasz Skorupski,GK,12,False,0,2821,3252
10504,376,Poland,668,Przemyslaw Frankowski,LM,24,True,5156,2821,3252
10504,376,Poland,7419,Krystian Bielik,CM,6,False,1709,2821,3252
10504,363,France,3888,Aurélien Tchouaméni,CM,8,True,3940,2821,3252
10504,363,France,3870,Kylian Mbappé,LW,10,True,5952,2821,3252
10504,376,Poland,2042,Kamil Grosicki,LW,11,False,796,2821,3252
10504,363,France,4712,Marcus Thuram,LW,26,False,1409,2821,3252
10504,363,France,3878,Axel Disasi,RCB,3,False,476,2821,3252
10504,376,Poland,9871,Mateusz Wieteska,RCB,4,False,0,2821,3252
10504,363,France,158,Mattéo Guendouzi,CM,6,False,0,2821,3252
10505,50,England,47,Jordan Henderson,CM,8,True,4870,2906,2951
10505,372,Senegal,6919,Timothy Dieng,GK,1,False,0,2906,2951
10505,372,Senegal,13032,Pathe Ciss,CM,11,True,2937,2906,2951
10505,372,Senegal,3903,Krépin Diatta,RW,15,True,2934,2906,2951
10505,372,Senegal,3848,Abdou Diallo,LCB,22,True,5651,2906,2951
10505,50,England,4677,Jude Bellingham,CM,22,True,4555,2906,2951
10505,50,England,169,Jordan Pickford,GK,1,True,5651,2906,2951
10505,372,Senegal,3998,Alfred Gomis,GK,23,False,0,2906,2951
10505,50,England,42,Trent Alexander-Arnold,RB,18,False,0,2906,2951
10505,50,England,163,Bukayo Saka,RW,17,True,3856,2906,2951
10505,50,England,16,Kyle Walker,RB,2,True,5651,2906,2951
10505,372,Senegal,4152,Pape Sarr,CM,17,False,2717,2906,2951
10505,50,England,1377,Kieran Trippier,RB,12,False,0,2906,2951
10505,372,Senegal,214,Nampalys Mendy,CM,6,True,5651,2906,2951
10505,372,Senegal,9700,Moustapha Name,CM,24,False,0,2906,2951
10505,50,England,281,Aaron Ramsdale,GK,23,False,0,2906,2951
10505,50,England,118,Harry Maguire,LCB,6,True,5651,2906,2951
10505,372,Senegal,3996,Bamba Dieng,CF,20,False,2717,2906,2951
10505,50,England,10,John Stones,RCB,5,True,4564,2906,2951
10505,372,Senegal,13228,Youssouf Sabaly,RB,21,True,5651,2906,2951
10505,372,Senegal,9545,Formose Mendy,RCB,2,False,0,2906,2951
10505,50,England,21,Phil Foden,LW,20,True,3854,2906,2951
10505,50,England,105,Mason Mount,AM,19,False,1096,2906,2951
10505,50,England,220,James Maddison,AM,25,False,0,2906,2951
10505,50,England,485,Nick Pope,GK,13,False,0,2906,2951
10505,372,Senegal,9993,Kalidou Koulibaly,RCB,3,True,5651,2906,2951
10505,372,Senegal,3978,Pape Gueye,DM,26,False,2714,2906,2951
10505,372,Senegal,3895,Ismail Jakobs,LB,14,True,5041,2906,2951
10505,372,Senegal,428,Ismaïla Sarr,LW,18,True,5651,2906,2951
10505,372,Senegal,13055,Nicolas Jackson,RW,7,False,0,2906,2951
10505,50,England,311,Callum Wilson,CF,24,False,0,2906,2951
10505,372,Senegal,13901,Pape Abou Cissé,RCB,4,False,0,2906,2951
10505,50,England,123,Luke Shaw,LB,3,True,5651,2906,2951
10505,372,Senegal,8552,Mamadou Loum,DM,25,False,0,2906,2951
10505,372,Senegal,12154,Famara Diedhiou,CF,19,False,1388,2906,2951
10505,372,Senegal,14046,Moussa N'Diaye,LB,10,False,0,2906,2951
10505,50,England,136,Marcus Rashford,LW,11,False,1795,2906,2951
10505,50,England,265,Declan Rice,CM,4,True,5651,2906,2951
10505,372,Senegal,8584,Fode Ballo-Toure,LB,12,False,610,2906,2951
10505,50,England,2005,Kalvin Phillips,DM,14,False,781,2906,2951
10505,50,England,2052,Conor Gallagher,CM,26,False,0,2906,2951
10505,372,Senegal,2059,Edouard Mendy,GK,16,True,5651,2906,2951
10505,50,England,74,Eric Dier,RCB,15,False,1087,2906,2951
10505,372,Senegal,2144,Iliman Ndiaye,AM,13,True,2934,2906,2951
10505,50,England,1,Harry Kane,CF,9,True,5651,2906,2951
10505,50,England,231,Conor Coady,RCB,16,False,0,2906,2951
10505,50,England,371,Jack Grealish,LW,7,False,1797,2906,2951
10505,372,Senegal,7988,Boulaye Dia,CF,9,True,4263,2906,2951
10506,371,Croatia,13861,Bruno Petkovic,CF,16,True,3680,2700,2700
10506,371,Croatia,8107,Luka Sucic,CM,25,False,0,2700,2700
10506,371,Croatia,13854,Dominik Livakovic,GK,1,True,5400,2700,2700
10506,371,Croatia,1687,Luka Modric,CM,10,True,5400,2700,2700
10506,57,Japan,13802,Daizen Maeda,CF,25,True,3810,2700,2700
10506,371,Croatia,5199,Ivo Grbic,GK,12,False,0,2700,2700
10506,371,Croatia,8136,Ivan Perisic,LW,4,True,5400,2700,2700
10506,371,Croatia,13858,Josip Juranovic,RB,22,True,5400,2700,2700
10506,57,Japan,9981,Ritsu Doan,RW,8,True,5192,2700,2700
10506,57,Japan,10704,Kaoru Mitoma,LW,9,False,1584,2700,2700
10506,57,Japan,2086,Daniel Schmidt,GK,23,False,0,2700,2700
10506,57,Japan,13796,Miki Yamane,RB,2,False,0,2700,2700
10506,57,Japan,8927,Ao Tanaka,CM,17,False,0,2700,2700
10506,57,Japan,55,Takumi Minamino,LW,10,False,208,2700,2700
10506,371,Croatia,40,Dejan Lovren,RCB,6,True,5400,2700,2700
10506,57,Japan,2095,Daichi Kamada,LW,15,True,4447,2700,2700
10506,57,Japan,13797,Shogo Taniguchi,LCB,3,True,5400,2700,2700
10506,57,Japan,4928,Wataru Endo,CM,6,True,5400,2700,2700
10506,371,Croatia,9106,Domagoj Vida,RCB,21,False,0,2700,2700
10506,371,Croatia,8330,Mario Pasalic,AM,15,False,1330,2700,2700
10506,57,Japan,2094,Junya Ito,RWB,14,True,5400,2700,2700
10506,57,Japan,2099,Takuma Asano,RW,18,False,1590,2700,2700
10506,371,Croatia,6019,Nikola Vlasic,AM,13,False,0,2700,2700
10506,57,Japan,2088,Maya Yoshida,MCB,22,True,5400,2700,2700
10506,371,Croatia,13855,Ivica Ivusic,GK,23,False,0,2700,2700
10506,57,Japan,2092,Gaku Shibasaki,CM,7,False,0,2700,2700
10506,57,Japan,4230,Eiji Kawashima,GK,1,False,0,2700,2700
10506,57,Japan,13799,Shuichi Gonda,GK,12,True,5400,2700,2700
10506,57,Japan,11841,Hidemasa Morita,CM,13,True,5400,2700,2700
10506,371,Croatia,13856,Josip Sutalo,RCB,24,False,0,2700,2700
10506,371,Croatia,1665,Ante Budimir,CF,17,False,1720,2700,2700
10506,57,Japan,13798,Yuto Nagatomo,LWB,5,True,3816,2700,2700
10506,371,Croatia,4883,Andrej Kramaric,RW,9,True,4070,2700,2700
10506,371,Croatia,13860,Marko Livaja,CF,14,False,0,2700,2700
10506,57,Japan,13801,Yuki Soma,LW,24,False,0,2700,2700
10506,57,Japan,13828,Shuto Machino,CF,20,False,0,2700,2700
10506,371,Croatia,12604,Martin Erlic,RCB,5,False,0,2700,2700
10506,371,Croatia,13857,Borna Barisic,LB,3,True,5400,2700,2700
10506,371,Croatia,6029,Kristijan Jakic,DM,26,False,0,2700,2700
10506,57,Japan,13800,Ayase Ueda,CF,21,False,0,2700,2700
10506,371,Croatia,100,Mateo Kovacic,CM,8,True,5400,2700,2700
10506,371,Croatia,4892,Josko Gvardiol,LCB,20,True,5400,2700,2700
10506,57,Japan,2090,Hiroki Sakai,RB,19,False,953,2700,2700
10506,371,Croatia,8129,Marcelo Brozovic,CM,11,True,5400,2700,2700
10506,57,Japan,4925,Hiroki Ito,LCB,26,False,0,2700,2700
10506,57,Japan,2087,Takehiro Tomiyasu,RCB,16,True,5400,2700,2700
10506,371,Croatia,13859,Mislav Orsic,LW,18,False,0,2700,2700
10506,371,Croatia,5968,Lovro Majer,AM,7,False,0,2700,2700
10507,361,Brazil,132,Fred,CM,8,False,0,3000,2939
10507,361,Brazil,8061,Danilo,LB,2,True,4304,3000,2939
10507,377,South Korea,1830,Kang-in Lee,AM,18,False,1228,3000,2939
10507,377,South Korea,13919,Seung-ho Paik,CM,8,False,1777,3000,2939
10507,377,South Korea,83,Heung-min Son,CF,7,True,5639,3000,2939
10507,361,Brazil,13830,Pedro,CF,25,False,0,3000,2939
10507,377,South Korea,13915,Yu-min Cho,RCB,24,False,0,3000,2939
10507,361,Brazil,195,Richarlison,CF,9,True,5639,3000,2939
10507,377,South Korea,13908,Bum-keun Song,GK,12,False,0,3000,2939
10507,377,South Korea,13911,Young-gwon Kim,LCB,19,True,5639,3000,2939
10507,377,South Korea,13913,Tae-hwan Kim,RB,23,False,0,3000,2939
10507,377,South Korea,4915,Hee-chan Hwang,LM,11,True,5639,3000,2939
10507,361,Brazil,3930,Lucas Paquetá,CM,7,True,5639,3000,2939
10507,377,South Korea,13920,Jun-ho Son,DM,13,False,2582,3000,2939
10507,361,Brazil,8039,Antony,RW,19,False,0,3000,2939
10507,377,South Korea,13907,Seun-gyu Kim,GK,1,True,5639,3000,2939
10507,361,Brazil,13831,Everton Ribeiro,CM,22,False,0,3000,2939
10507,377,South Korea,13921,Min-kyu Song,LW,26,False,0,3000,2939
10507,361,Brazil,13829,Weverton,GK,12,False,848,3000,2939
10507,377,South Korea,4795,Woo-yeong Jeong,CF,25,False,0,3000,2939
10507,361,Brazil,9330,Dani Alves,RB,13,False,1895,3000,2939
10507,377,South Korea,13917,Chang-hoon Kwon,RW,22,False,0,3000,2939
10507,377,South Korea,12502,Min Jae Kim,RCB,4,True,5639,3000,2939
10507,377,South Korea,13912,Jin-su Kim,LB,3,True,3058,3000,2939
10507,377,South Korea,2443,Moon-hwan Kim,RB,15,True,5639,3000,2939
10507,377,South Korea,13922,Woo-young Jung,CM,5,True,3057,3000,2939
10507,377,South Korea,5038,Jae-sung Lee,RM,10,True,4411,3000,2939
10507,361,Brazil,3865,Neymar,AM,10,True,4816,3000,2939
10507,377,South Korea,4280,Ui-jo Hwang,CF,16,False,869,3000,2939
10507,361,Brazil,1697,Rodrygo,RW,21,False,823,3000,2939
10507,377,South Korea,1257,In-beom Hwang,CM,6,True,3862,3000,2939
10507,361,Brazil,162,Gabriel Martinelli,LW,26,False,1334,3000,2939
10507,361,Brazil,32,Alisson,GK,1,True,4791,3000,2939
10507,377,South Korea,13909,Hyeon-woo Jo,GK,21,False,0,3000,2939
10507,361,Brazil,1926,Thiago Silva,LCB,3,True,5639,3000,2939
10507,377,South Korea,13910,Kyung-won Kwon,LCB,20,False,0,3000,2939
10507,361,Brazil,1676,Eder Militao,RB,14,True,3744,3000,2939
10507,377,South Korea,13918,Sang-ho Na,LW,17,False,0,3000,2939
10507,361,Brazil,2074,Raphinha,RW,11,True,5639,3000,2939
10507,377,South Korea,13914,Jong-gyu Yoon,RB,2,False,0,3000,2939
10507,361,Brazil,6,Ederson,GK,23,False,0,3000,2939
10507,361,Brazil,1695,Vinícius Junior,LW,20,True,4305,3000,2939
10507,361,Brazil,1683,Casemiro,CM,5,True,5639,3000,2939
10507,377,South Korea,13916,Chul Hong,LB,14,False,2581,3000,2939
10507,361,Brazil,3924,Bruno Guimarães,DM,17,False,0,3000,2939
10507,377,South Korea,13923,Gue-sung Cho,CF,9,True,4770,3000,2939
10507,361,Brazil,44,Fabinho,DM,15,False,0,3000,2939
10507,361,Brazil,12945,Bremer,RCB,24,False,1335,3000,2939
10507,361,Brazil,3846,Marquinhos,RCB,4,True,5639,3000,2939
10508,374,Morocco,13865,Badr Benoun,RCB,24,False,0,2700,2700
10508,374,Morocco,9865,Zakaria Aboukhlal,RW,14,False,0,2700,2700
10508,52,Spain,1341,Unai Simon,GK,23,True,5400,2700,2700
10508,374,Morocco,4002,Nayef Aguerd,RCB,5,True,5041,2700,2700
10508,52,Spain,1529,Ansu Fati,LW,25,False,0,2700,2700
10508,52,Spain,8341,Gavi,CM,9,True,3755,2700,2700
10508,374,Morocco,12586,Sofyan Amrabat,CM,4,True,5400,2700,2700
10508,52,Spain,96,César Azpilicueta,RB,2,False,0,2700,2700
10508,374,Morocco,4324,Azzedine Ounahi,CM,8,True,5400,2700,2700
10508,52,Spain,8014,Yeremi Pino,RW,17,False,0,2700,2700
10508,52,Spain,1519,Sergio Busquets,CM,5,True,5400,2700,2700
10508,374,Morocco,13560,Anass Zaroury,LW,10,False,0,2700,2700
10508,52,Spain,1530,Pedri,CM,26,True,5400,2700,2700
10508,374,Morocco,9820,Achraf Dari,RCB,20,False,0,2700,2700
10508,374,Morocco,8027,Noussair Mazraoui,LB,3,True,4894,2700,2700
10508,374,Morocco,401,Sofiane Boufal,LW,17,True,3950,2700,2700
10508,52,Spain,3867,Pablo Sarabia,RW,22,False,0,2700,2700
10508,52,Spain,8344,Alex Balde,LB,14,False,0,2700,2700
10508,374,Morocco,13021,Abde Ezzalzouli,LW,16,False,1450,2700,2700
10508,52,Spain,1513,Jordi Alba,LB,18,True,5400,2700,2700
10508,374,Morocco,13870,Abderrazak Hamdallah,CF,9,False,0,2700,2700
10508,52,Spain,4908,Dani Olmo,LW,21,True,5400,2700,2700
10508,52,Spain,13178,Nico Williams,RW,12,False,894,2700,2700
10508,374,Morocco,13867,Bilal El Khannouss,AM,23,False,0,2700,2700
10508,374,Morocco,233,Romain Saïss,LCB,6,True,5400,2700,2700
10508,52,Spain,12,Eric García,RCB,3,False,0,2700,2700
10508,374,Morocco,1810,Youssef En-Nesyri,CF,19,True,4893,2700,2700
10508,52,Spain,1819,Hugo Guillamon,DM,15,False,0,2700,2700
10508,374,Morocco,13862,Munir,GK,12,False,0,2700,2700
10508,52,Spain,1394,Alvaro Morata,CF,7,False,1641,2700,2700
10508,374,Morocco,1681,Achraf Hakimi,RB,2,True,5400,2700,2700
10508,52,Spain,1950,Ferran Torres,RW,11,True,4506,2700,2700
10508,374,Morocco,13868,Yahya Jabrane,DM,26,False,0,2700,2700
10508,52,Spain,1903,Robert Sánchez,GK,1,False,0,2700,2700
10508,374,Morocco,1785,Bono,GK,1,True,5400,2700,2700
10508,374,Morocco,13863,Ahmed Reda Tagnaouti,GK,22,False,0,2700,2700
10508,52,Spain,18,Rodri,RCB,16,True,5400,2700,2700
10508,374,Morocco,13869,Walid Cheddira,CF,21,False,506,2700,2700
10508,374,Morocco,13866,Selim Amallah,CM,15,True,4894,2700,2700
10508,52,Spain,1829,Carlos Soler,CM,19,False,1645,2700,2700
10508,374,Morocco,13864,Yahia Attiat-Allah,LB,25,False,506,2700,2700
10508,374,Morocco,6925,Ilias Chair,AM,13,False,0,2700,2700
10508,374,Morocco,12777,Abdelhamid Sabiri,AM,11,False,507,2700,2700
10508,52,Spain,9,Aymeric Laporte,LCB,24,True,5400,2700,2700
10508,52,Spain,1696,Marco Asensio,CF,10,True,3759,2700,2700
10508,52,Spain,1682,Daniel Carvajal,RB,20,False,0,2700,2700
10508,52,Spain,1841,Pau Torres,LCB,4,False,0,2700,2700
10508,374,Morocco,1938,Hakim Ziyech,RW,7,True,5400,2700,2700
10508,52,Spain,5048,David Raya,GK,13,False,0,2700,2700
10508,52,Spain,1383,Koke,CM,8,False,0,2700,2700
10508,374,Morocco,13044,Jawad El Yamiq,RCB,18,False,359,2700,2700
10508,52,Spain,1381,Marcos Llorente,RB,6,True,5400,2700,2700
10509,365,Portugal,8077,Joao Palhinha,DM,6,False,0,2938,2945
10509,365,Portugal,8593,Rafael Leao,LW,15,False,446,2938,2945
10509,370,Switzerland,4691,Yann Sommer,GK,1,True,5645,2938,2945
10509,365,Portugal,5131,José Sá,GK,12,False,0,2938,2945
10509,370,Switzerland,4566,Rubén Vargas,LWB,17,True,3944,2938,2945
10509,370,Switzerland,5035,Edimilson Fernandes,RWB,2,True,5645,2938,2945
10509,370,Switzerland,4661,Manuel Akanji,RCB,5,True,5645,2938,2945
10509,365,Portugal,8555,Otavio,CM,25,True,4385,2938,2945
10509,370,Switzerland,8089,Philipp Kohn,GK,24,False,0,2938,2945
10509,370,Switzerland,4732,Djibril Sow,CM,15,True,3234,2938,2945
10509,365,Portugal,8538,Diogo Costa,GK,22,True,5645,2938,2945
10509,370,Switzerland,57,Xherdan Shaqiri,CF,23,True,5645,2938,2945
10509,365,Portugal,1876,William Carvalho,CM,14,True,5645,2938,2945
10509,370,Switzerland,13881,Ardon Jashari,DM,26,False,342,2938,2945
10509,365,Portugal,8564,Pepe,RCB,3,True,5645,2938,2945
10509,370,Switzerland,8011,Haris Seferovic,CF,9,False,2411,2938,2945
10509,370,Switzerland,320,Fabian Schär,MCB,22,True,2948,2938,2945
10509,370,Switzerland,8416,Michel Aebischer,CM,14,False,0,2938,2945
10509,365,Portugal,11853,Antonio Silva,RCB,24,False,0,2938,2945
10509,365,Portugal,17,João Cancelo,RB,20,False,0,2938,2945
10509,365,Portugal,4666,Raphaël Guerreiro,LB,5,True,5645,2938,2945
10509,370,Switzerland,4703,Denis Zakaria,DM,6,False,2417,2938,2945
10509,365,Portugal,6020,Cristiano Ronaldo,CF,7,False,1278,2938,2945
10509,370,Switzerland,8400,Christian Fassnacht,RM,16,False,0,2938,2945
10509,365,Portugal,133,Bruno Fernandes,RW,8,True,5199,2938,2945
10509,370,Switzerland,8113,Noah Okafor,CF,19,False,1701,2938,2945
10509,365,Portugal,240,Rúben Neves,DM,18,False,806,2938,2945
10509,365,Portugal,8079,Matheus Nunes,CM,23,False,0,2938,2945
